sbid,name,status,template,survey,start,stop,duration,footprint,pitch,rotation,freq,weights,weights_id,commensal
11573,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-25 16:35:28.066448,2020-01-25 17:02:28.890905,1620,square_6x6,1.05,45,1407.5,,-,N
11575,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-25 17:19:57.755286,2020-01-25 18:17:33.111972,3455,square_6x6,1.05,45,1407.5,,-,N
11577,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-25 18:34:56.719511,2020-01-25 19:02:37.517285,1660,square_6x6,1.05,45,1407.5,,-,N
11582,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-24 19:38:02.058128,2020-01-25 09:31:46.445838,50024,square_6x6,1.05,45,1407.5,,-,N
11589,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-26 00:41:01.576421,2020-01-26 03:20:38.811311,9577,square_6x6,1.05,45,1407.5,,-,N
11607,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-26 07:38:33.512675,2020-01-26 08:35:39.334352,3425,square_6x6,1.05,45,1407.5,,-,N
11609,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-26 08:53:02.417834,2020-01-26 10:20:42.123560,5259,square_6x6,1.05,45,1407.5,,-,N
11611,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-26 10:38:03.397571,2020-01-26 11:05:32.145020,1648,square_6x6,1.05,45,1407.5,,-,N
11613,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-26 11:23:01.505745,2020-01-26 21:02:55.729833,34794,square_6x6,1.05,45,1407.5,,-,N
11620,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-27 00:37:01.525377,2020-01-27 03:16:42.372308,9580,square_6x6,1.05,45,1407.5,,-,N
11638,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-27 07:34:39.026606,2020-01-27 08:31:45.128543,3426,square_6x6,1.05,45,1407.5,,-,N
11640,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-27 08:49:02.507850,2020-01-27 10:16:50.180711,5267,square_6x6,1.05,45,1407.5,,-,N
11642,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-27 10:34:10.902375,2020-01-27 11:01:35.925923,1645,square_6x6,1.05,45,1407.5,,-,N
11644,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-25 19:40:00.436220,2020-01-25 21:07:36.938117,5256,square_6x6,1.05,45,1407.5,,-,N
11673,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-31 11:28:01.932603,2020-01-31 20:26:53.447799,32331,square_6x6,1.05,45,1407.5,,-,N
11675,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-01-31 20:44:05.577910,2020-02-01 00:10:38.335983,12392,square_6x6,1.05,45,1407.5,,-,N
11677,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-01 00:28:42.414409,2020-02-01 01:26:06.350002,3443,square_6x6,1.05,45,1407.5,,-,N
11679,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-01 01:44:00.863748,2020-02-01 02:41:20.226437,3439,square_6x6,1.05,45,1407.5,,-,N
11688,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-01 04:43:01.367359,2020-02-01 05:10:33.105996,1651,square_6x6,1.05,45,1407.5,,-,N
11692,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-01 08:01:01.140263,2020-02-01 10:51:45.034328,10243,square_6x6,1.05,45,1407.5,,-,N
11695,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-01 11:24:02.274449,2020-02-01 12:56:16.159390,5533,square_6x6,1.05,45,1407.5,,-,N
11697,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-01 20:40:53.077825,2020-02-01 23:36:59.389707,10566,square_6x6,1.05,45,1407.5,,-,N
11699,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-02 00:24:05.585101,2020-02-02 00:24:25.469965,19,square_6x6,1.05,45,1407.5,,-,N
11701,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-02 01:39:05.341882,2020-02-02 01:39:23.949197,18,square_6x6,1.05,45,1407.5,,-,N
11710,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-02 04:39:06.173900,2020-02-02 05:06:36.830351,1650,square_6x6,1.05,45,1407.5,,-,N
11756,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-07 10:08:09.587194,2020-02-07 10:08:37.565259,27,square_6x6,1.05,45,1407.5,,-,N
11757,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-07 10:20:08.097062,2020-02-07 10:20:23.883157,15,square_6x6,1.05,45,1407.5,,-,N
11758,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-07 11:07:02.392704,2020-02-07 11:07:20.749575,18,square_6x6,1.05,45,1407.5,,-,N
11759,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-07 12:14:51.844104,2020-02-07 12:15:09.219678,17,square_6x6,1.05,45,1407.5,,-,N
11760,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-07 12:20:51.961804,2020-02-07 18:18:34.450699,21462,square_6x6,1.05,45,1407.5,,-,N
11761,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-08 08:06:55.729080,2020-02-08 09:08:59.392694,3723,square_6x6,1.05,45,1407.5,,-,N
11762,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-08 09:09:00.035140,2020-02-08 10:08:17.967418,3557,square_6x6,1.05,45,1407.5,,-,N
11763,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-08 10:08:59.512421,2020-02-08 11:09:16.141022,3616,square_6x6,1.05,45,1407.5,,-,N
11764,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-08 11:09:57.671390,2020-02-08 12:10:14.277491,3616,square_6x6,1.05,45,1407.5,,-,N
11765,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-08 12:10:55.839051,2020-02-08 13:11:28.338953,3632,square_6x6,1.05,45,1407.5,,-,N
11766,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-08 13:11:54.517974,2020-02-08 14:12:13.760401,3619,square_6x6,1.05,45,1407.5,,-,N
11767,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-08 14:12:55.318753,2020-02-08 15:13:13.990180,3618,square_6x6,1.05,45,1407.5,,-,N
11768,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-08 15:13:55.490701,2020-02-08 16:14:14.323028,3618,square_6x6,1.05,45,1407.5,,-,N
11769,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-08 16:14:55.838961,2020-02-08 17:15:12.190441,3616,square_6x6,1.05,45,1407.5,,-,N
11770,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-08 17:15:58.848732,2020-02-08 18:16:12.025422,3613,square_6x6,1.05,45,1407.5,,-,N
11771,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-08 18:16:58.688297,2020-02-08 19:17:11.846831,3613,square_6x6,1.05,45,1407.5,,-,N
11772,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-08 19:17:58.512482,2020-02-08 19:43:41.298130,1542,square_6x6,1.05,45,1407.5,,-,N
11773,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-09 00:37:44.741826,2020-02-09 01:39:31.237016,3706,square_6x6,1.05,45,1407.5,,-,N
11774,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-09 01:39:31.887045,2020-02-09 02:38:39.991889,3548,square_6x6,1.05,45,1407.5,,-,N
11775,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-09 02:39:26.641170,2020-02-09 03:39:40.815811,3614,square_6x6,1.05,45,1407.5,,-,N
11776,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-09 03:40:27.432997,2020-02-09 03:40:42.107357,14,square_6x6,1.05,45,1407.5,,-,N
11777,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-09 04:41:24.120609,2020-02-09 05:01:07.937092,1183,square_6x6,1.05,45,1407.5,,-,N
11818,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-15 05:10:55.591269,2020-02-15 05:11:10.909678,15,square_6x6,0.9,45,1407.5,,-,N
11819,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-15 06:11:57.004418,2020-02-15 06:12:17.761193,20,square_6x6,0.9,45,1407.5,,-,N
11820,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-15 07:12:58.960325,2020-02-15 07:13:17.492316,18,square_6x6,0.9,45,1407.5,,-,N
11821,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-15 08:13:58.703046,2020-02-15 09:15:52.635549,3713,square_6x6,0.9,45,1407.5,,-,N
11822,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-15 09:15:53.263944,2020-02-15 10:15:15.225378,3561,square_6x6,0.9,45,1407.5,,-,N
11823,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-15 10:15:56.639804,2020-02-15 11:16:17.537769,3620,square_6x6,0.9,45,1407.5,,-,N
11824,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-15 11:16:58.973388,2020-02-15 12:17:13.723082,3614,square_6x6,0.9,45,1407.5,,-,N
11825,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-15 12:18:00.287295,2020-02-15 13:18:13.560570,3613,square_6x6,0.9,45,1407.5,,-,N
11826,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-15 13:19:00.089457,2020-02-15 14:19:13.315155,3613,square_6x6,0.9,45,1407.5,,-,N
11827,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-15 14:19:59.818609,2020-02-15 15:20:15.090082,3615,square_6x6,0.9,45,1407.5,,-,N
11828,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-15 15:20:56.501771,2020-02-15 16:21:33.129934,3636,square_6x6,0.9,45,1407.5,,-,N
11829,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-15 16:21:59.228071,2020-02-15 17:22:13.205501,3613,square_6x6,0.9,45,1407.5,,-,N
11830,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-15 17:22:59.721727,2020-02-15 18:23:13.305558,3613,square_6x6,0.9,45,1407.5,,-,N
11831,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-15 18:23:59.859081,2020-02-15 18:48:55.544588,1495,square_6x6,0.9,45,1407.5,,-,N
11834,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-16 05:11:28.092896,2020-02-16 05:12:08.274650,40,square_6x6,0.9,45,1407.5,,-,N
11835,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-16 06:11:35.637620,2020-02-16 06:12:11.918234,36,square_6x6,0.9,45,1407.5,,-,N
11836,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-16 07:12:36.750936,2020-02-16 07:13:15.346467,38,square_6x6,0.9,45,1407.5,,-,N
11837,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-16 08:13:35.784356,2020-02-16 09:15:38.202973,3722,square_6x6,0.9,45,1407.5,,-,N
11838,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-16 09:15:38.829148,2020-02-16 10:15:02.307939,3563,square_6x6,0.9,45,1407.5,,-,N
11839,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-16 10:15:38.618184,2020-02-16 11:17:06.375145,3687,square_6x6,0.9,45,1407.5,,-,N
11840,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-16 11:17:06.998303,2020-02-16 12:16:58.982946,3591,square_6x6,0.9,45,1407.5,,-,N
11841,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-16 12:17:40.391228,2020-02-16 13:18:04.817848,3624,square_6x6,0.9,45,1407.5,,-,N
11842,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-16 13:18:36.018996,2020-02-16 13:18:58.910962,22,square_6x6,0.9,45,1407.5,,-,N
11843,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-16 14:19:38.648421,2020-02-16 15:21:39.070546,3720,square_6x6,0.9,45,1407.5,,-,N
11844,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-16 15:21:39.710665,2020-02-16 16:21:12.785084,3573,square_6x6,0.9,45,1407.5,,-,N
11845,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-16 16:21:38.874967,2020-02-16 17:21:54.876198,3616,square_6x6,0.9,45,1407.5,,-,N
11846,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-16 17:22:36.358579,2020-02-16 18:22:54.241608,3617,square_6x6,0.9,45,1407.5,,-,N
11847,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-16 18:23:35.659065,2020-02-16 19:20:14.084895,3398,square_6x6,0.9,45,1407.5,,-,N
11896,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-21 07:05:28.256738,2020-02-21 07:31:29.190020,1560,square_6x6,0.9,90,1272.5,,-,N
11897,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-21 07:31:29.853518,2020-02-21 09:00:31.754163,5341,square_6x6,0.9,90,1272.5,,-,N
11898,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-21 09:00:32.879341,2020-02-21 10:00:33.797676,3600,square_6x6,0.9,90,1272.5,,-,N
11899,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-21 10:00:34.423676,2020-02-21 11:00:15.321734,3580,square_6x6,0.9,90,1272.5,,-,N
11900,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-21 11:00:15.951674,2020-02-21 12:00:14.880624,3598,square_6x6,0.9,90,1272.5,,-,N
11901,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-25 01:24:28.737072,2020-02-25 01:24:44.909849,16,square_6x6,0.9,90,1272.5,,-,N
11903,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-22 09:51:03.298550,2020-02-22 09:51:17.379698,14,square_6x6,0.9,45,1272.5,,-,N
11904,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-22 09:51:18.126055,2020-02-22 09:51:37.797633,19,square_6x6,0.9,45,1272.5,,-,N
11905,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-22 09:51:38.466345,2020-02-22 09:51:53.943560,15,square_6x6,0.9,45,1272.5,,-,N
11906,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-22 09:51:56.585696,2020-02-22 09:52:12.497832,15,square_6x6,0.9,45,1272.5,,-,N
11907,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-22 09:52:13.164305,2020-02-22 09:52:29.198103,16,square_6x6,0.9,45,1272.5,,-,N
11908,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-22 09:52:29.830707,2020-02-22 09:52:44.601723,14,square_6x6,0.9,45,1272.5,,-,N
11909,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-22 09:52:45.272359,2020-02-22 09:52:58.876301,13,square_6x6,0.9,45,1272.5,,-,N
11910,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-22 09:52:59.503538,2020-02-22 09:53:16.879192,17,square_6x6,0.9,45,1272.5,,-,N
11911,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-22 09:53:17.018639,2020-02-22 09:53:32.379534,15,square_6x6,0.9,45,1272.5,,-,N
11912,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-22 09:53:32.525879,2020-02-22 09:53:51.236642,18,square_6x6,0.9,45,1272.5,,-,N
11913,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-22 09:53:51.374834,2020-02-22 09:54:07.996686,16,square_6x6,0.9,45,1272.5,,-,N
11914,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-21 12:00:15.521689,2020-02-22 09:51:01.669627,78646,square_6x6,0.9,45,1272.5,,-,N
11915,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-22 09:54:08.139315,2020-02-22 09:54:24.938462,16,square_6x6,0.9,45,1272.5,,-,N
11916,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-22 10:22:53.746255,2020-02-22 10:23:13.299293,19,square_6x6,0.9,45,1272.5,,-,N
11917,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-22 10:51:36.219094,2020-02-23 05:43:19.491427,67903,square_6x6,0.9,45,1272.5,,-,N
11918,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:48:40.787772,2020-02-23 05:48:56.081326,15,square_6x6,0.9,45,1272.5,,-,N
11919,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:48:56.283874,2020-02-23 05:49:11.457854,15,square_6x6,0.9,45,1272.5,,-,N
11920,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:49:11.618846,2020-02-23 05:49:28.200926,16,square_6x6,0.9,45,1272.5,,-,N
11921,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:49:28.354476,2020-02-23 05:49:43.558247,15,square_6x6,0.9,45,1272.5,,-,N
11922,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:49:43.710085,2020-02-23 05:49:58.771584,15,square_6x6,0.9,45,1272.5,,-,N
11923,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:49:58.928940,2020-02-23 05:50:13.987533,15,square_6x6,0.9,45,1272.5,,-,N
11924,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:50:14.143798,2020-02-23 05:50:34.188152,20,square_6x6,0.9,45,1272.5,,-,N
11925,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:50:34.334334,2020-02-23 05:50:50.285036,15,square_6x6,0.9,45,1272.5,,-,N
11926,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:50:50.430039,2020-02-23 05:51:08.313795,17,square_6x6,0.9,45,1272.5,,-,N
11927,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:51:08.457606,2020-02-23 05:51:23.821099,15,square_6x6,0.9,45,1272.5,,-,N
11928,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:51:23.964426,2020-02-23 05:51:38.984127,15,square_6x6,0.9,45,1272.5,,-,N
11929,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:51:39.125016,2020-02-23 05:51:54.125060,15,square_6x6,0.9,45,1272.5,,-,N
11930,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:51:55.373788,2020-02-23 05:52:12.448685,17,square_6x6,0.9,45,1272.5,,-,N
11931,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:43:19.919715,2020-02-23 05:48:40.097501,320,square_6x6,0.9,45,1272.5,,-,N
11932,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 05:55:46.514168,2020-02-23 07:28:31.756654,5565,square_6x6,0.9,45,1272.5,,-,N
11933,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-23 09:38:25.198113,2020-02-23 10:51:39.231023,4394,square_6x6,0.9,45,1272.5,,-,N
11935,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:00:34.141688,2020-02-24 00:00:50.182094,16,square_6x6,0.9,45,1272.5,,-,N
11936,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:00:50.806201,2020-02-24 00:01:04.596367,13,square_6x6,0.9,45,1272.5,,-,N
11937,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:01:05.222172,2020-02-24 00:01:24.140835,18,square_6x6,0.9,45,1272.5,,-,N
11938,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:01:24.926833,2020-02-24 00:01:39.267658,14,square_6x6,0.9,45,1272.5,,-,N
11939,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:01:39.893979,2020-02-24 00:01:53.522655,13,square_6x6,0.9,45,1272.5,,-,N
11940,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:01:54.155493,2020-02-24 00:02:10.919703,16,square_6x6,0.9,45,1272.5,,-,N
11941,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:02:11.560818,2020-02-24 00:02:28.048470,16,square_6x6,0.9,45,1272.5,,-,N
11942,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:02:28.685181,2020-02-24 00:02:42.484305,13,square_6x6,0.9,45,1272.5,,-,N
11943,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:02:43.116847,2020-02-24 00:03:00.665566,17,square_6x6,0.9,45,1272.5,,-,N
11944,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:03:01.294132,2020-02-24 00:03:16.667393,15,square_6x6,0.9,45,1272.5,,-,N
11945,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:03:17.292074,2020-02-24 00:03:34.048842,16,square_6x6,0.9,45,1272.5,,-,N
11946,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:03:34.683261,2020-02-24 00:03:48.763916,14,square_6x6,0.9,45,1272.5,,-,N
11947,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-24 00:03:49.385252,2020-02-24 00:04:04.326676,14,square_6x6,0.9,45,1272.5,,-,N
11949,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-23 11:04:35.548964,2020-02-24 00:00:33.406355,46557,square_6x6,0.9,45,1272.5,,-,N
12048,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-26 09:21:03.073681,2020-02-27 00:06:12.231478,53109,square_6x6,0.9,45,1272.5,,-,N
12059,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-27 00:06:13.943121,2020-02-27 00:08:25.620098,131,square_6x6,0.9,45,1272.5,,-,N
12080,CRAFT/filler,ERRORED,balflyseye,AS106,2020-02-27 07:00:24.500524,2020-02-27 07:02:45.376605,140,square_6x6,0.9,45,1272.5,,-,N
12082,CRAFT/filler_rms,ERRORED,balflyseye,AS106,2020-02-27 07:03:33.115853,2020-02-27 07:03:46.442064,13,square_6x6,0.9,45,1272.5,,-,N
12083,CRAFT/filler_rms,ERRORED,balflyseye,AS106,2020-02-27 07:07:21.267563,2020-02-27 10:25:31.551807,11890,square_6x6,0.9,45,1272.5,,-,N
12085,CRAFT/filler_rms,ERRORED,balflyseye,AS106,2020-02-27 10:30:48.231593,2020-02-27 23:16:43.146578,45954,square_6x6,0.9,45,1272.5,,-,N
12099,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-28 07:41:04.390210,2020-02-28 08:31:28.948899,3024,square_6x6,0.9,45,1272.5,,-,N
12100,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-28 08:31:29.574417,2020-02-28 09:31:19.383476,3589,square_6x6,0.9,45,1272.5,,-,N
12101,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-28 09:32:00.801704,2020-02-28 10:32:16.924460,3616,square_6x6,0.9,45,1272.5,,-,N
12102,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-28 10:32:58.729179,2020-02-28 11:33:38.279128,3639,square_6x6,0.9,45,1272.5,,-,N
12103,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-28 11:33:59.290823,2020-02-28 12:34:15.742680,3616,square_6x6,0.9,45,1272.5,,-,N
12104,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-28 12:35:02.289191,2020-02-28 13:35:15.926726,3613,square_6x6,0.9,45,1272.5,,-,N
12105,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-28 13:36:02.450045,2020-02-28 14:36:18.291513,3615,square_6x6,0.9,45,1272.5,,-,N
12106,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-28 14:36:59.814945,2020-02-28 15:37:34.434907,3634,square_6x6,0.9,45,1272.5,,-,N
12107,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-28 15:38:00.546387,2020-02-28 16:38:15.797296,3615,square_6x6,0.9,45,1272.5,,-,N
12108,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-28 16:39:02.345811,2020-02-28 17:40:20.837744,3678,square_6x6,0.9,45,1272.5,,-,N
12109,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-28 17:40:21.466420,2020-02-28 18:37:56.783722,3455,square_6x6,0.9,45,1272.5,,-,N
12112,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 04:54:44.760699,2020-02-29 05:55:29.965716,3645,square_6x6,0.9,45,1272.5,,-,N
12113,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 05:55:45.880135,2020-02-29 06:56:02.153244,3616,square_6x6,0.9,45,1272.5,,-,N
12114,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 06:56:49.180379,2020-02-29 07:58:07.245203,3678,square_6x6,0.9,45,1272.5,,-,N
12115,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 07:58:07.890114,2020-02-29 08:58:03.336870,3595,square_6x6,0.9,45,1272.5,,-,N
12116,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 08:58:46.321466,2020-02-29 09:59:07.009441,3620,square_6x6,0.9,45,1272.5,,-,N
12117,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 09:59:45.963350,2020-02-29 11:00:02.778270,3616,square_6x6,0.9,45,1272.5,,-,N
12118,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 11:00:49.336187,2020-02-29 12:01:04.710234,3615,square_6x6,0.9,45,1272.5,,-,N
12119,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 12:01:46.207905,2020-02-29 13:02:03.362198,3617,square_6x6,0.9,45,1272.5,,-,N
12120,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 13:02:44.853632,2020-02-29 14:03:02.580735,3617,square_6x6,0.9,45,1272.5,,-,N
12121,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 14:03:49.143997,2020-02-29 15:04:23.440017,3634,square_6x6,0.9,45,1272.5,,-,N
12122,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 15:04:49.607077,2020-02-29 16:05:05.088037,3615,square_6x6,0.9,45,1272.5,,-,N
12123,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 16:05:46.519763,2020-02-29 17:06:05.621579,3619,square_6x6,0.9,45,1272.5,,-,N
12124,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 17:06:47.056787,2020-02-29 18:08:12.780432,3685,square_6x6,0.9,45,1272.5,,-,N
12125,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-02-29 18:08:13.422644,2020-02-29 18:32:44.181905,1470,square_6x6,0.9,45,1272.5,,-,N
12128,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-03-01 04:54:28.902685,2020-03-01 05:55:10.486113,3641,square_6x6,0.9,45,1272.5,,-,N
12129,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-03-01 05:55:26.427339,2020-03-01 06:55:43.857577,3617,square_6x6,0.9,45,1272.5,,-,N
12130,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-03-01 06:56:25.265259,2020-03-01 07:57:38.663365,3673,square_6x6,0.9,45,1272.5,,-,N
12131,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-03-01 07:57:39.325610,2020-03-01 08:57:44.269524,3604,square_6x6,0.9,45,1272.5,,-,N
12132,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-03-01 08:58:25.680159,2020-03-01 09:58:42.723165,3617,square_6x6,0.9,45,1272.5,,-,N
12133,CRAFT/filler,OBSERVED,balflyseye,AS106,2020-03-01 09:59:29.219335,2020-03-01 10:59:44.002911,3614,square_6x6,0.9,45,1272.5,,-,N
